day,VIX,blank,AAPL,MSFT,AMZN,NVDA,GOOGL,META,TSLA,UNH,JNJ,JPM,XOM,AVGO,PG,MA,ADBE,MRK,CVX,ABBV,CRM,PEP,KO,WMT,BAC,ACN,NFLX,MCD,LIN,CSCO,AMD,TMO,INTC,ORCL,ABT,CMCSA,PFE,DIS,WFC,VZ,INTU,PM,AMGN,QCOM,NOW,TXN,COP,UNP,NKE,GE,BA,HON,CAT,AMAT,RTX,T,NEE,LOW,ELV,UPS,ISRG,PLD,MDT,BLK,ROST,RCL,SPGI,SBAC,SLB,STX,SEE,SRE,SHW,SIG,SPG,SWKS,SLG,SNA,SO,LUV,SWK,SBUX,STT,SRCL,AIG,ALB,AMT,APA,APD,AVB,AVY,BAX,BDX,BEN,BIIB,BKNG,BMY,BSX,CCI,CLX,CMA,CMG,CMI,CMS,CNC,CNP,COP,COST,CPRT,CRL,CSX,CTAS,CVS,DHI,DHR,DLR,DOV,DOW,DPZ,DTE,DUK,EMR,EOG,EQIX,EQR,ES,EXC,FANG,FAST,FCX,FIS,FL,FLIR,FMC,FOXA,GILD,GIS,GLW,GM,GOOG,GS,GT,HAL,HAS,HBAN,HCA,HD,HES,HFC,HIG,HII,HOG,HON,HP,HPE,HRL,HSY,HUM,IBM,ICE,IDXX,IEX,IFF,ILMN,INCY,INTC,INTU,IP,IPG,IR,IRM,ISRG
8/14/2020,22.05,,114.908,208.9,157.401,11.564,75.232,261.24,110.0473,323.7,148.24,102.41,43.2,32.782,135.1,326.8,447.6,79.6004,90.35,95.07,193.46,137.56,48.45,44.2,26.47,230.25,482.68,207.03,248.5,42.5,81.3,413.76,48.89,54.2,99.99,43.77,36.0789,130.53,25.3,58.79,305.54,77.71,239.71,113.74,435.73,137.35,40.82,191.92,106.43,33.1586,178.08,,139.96,67.62,63.64,22.6508,70.125,154.34,283.23,160.74,228.173,102.32,100.71,588.46,94.06,60.5,352.27,303.17,20.07,45.07,41.16,65.945,222.187,14.8,68.18,146.12,50.2547,153.64,53.56,34.9,158.78,78.37,70.53,,30.99,92.39,250.12,15.62,289.82,153.05,116.59,83.5,251.7,21.95,288.54,1778.87,63.16,39.16,164.63,224.25,41.82,23.731,213.51,60.88,64.64,20.54,40.82,336.28,25.0025,214.49,24.75,79.11,65.67,71.39,181.5859,153.32,111.52,44.87,398.99,100.1534,82.15,69.73,47.97,762.01,54.39,87.15,27.0466,45.51,23.995,13.78,143.88,28.73,,109.61,25.74,68.5,63.27,32.32,27.86,75.387,207.97,9.89,16.63,79.63,9.9,134.43,280.55,53.78,25.99,42.81,166.89,27.96,160.28,18.81,9.67,52.23,146.07,422.02,119.6534,102.49,379.4,176.7,123.17,337.771,94.87,48.89,305.54,35.2905,18.86,35.4,29.74,228.173
8/13/2020,22.13,,115.01,208.7,158.051,11.443,75.833,261.3,108.0667,321.52,148,102.37,43.01,32.942,135.78,326.19,450.02,79.6576,89.82,94.68,195.14,138.1,48.38,43.95,26.35,231.73,481.33,206.49,249.24,42.72,81.84,416.6,48.56,54.02,101.1,43.39,36.1832,130.96,25.02,58.52,306.71,78.14,240.46,113.41,438.42,137.15,40.63,189.72,106.52,32.8599,174.73,,140.67,65.07,63.3,22.5754,71.1,155.7,282.33,159.29,230.187,102.64,101.29,589.56,93.07,58.5,356.13,304.63,19.87,44.9,41.09,67.33,223.077,14.32,66.02,148.06,50.9865,153.1,55.01,34.71,158.4,79.02,70.35,,30.71,91.6,250.73,15.42,288.31,150.7,118.43,84.64,255.756,21.88,293.22,1792.97,63.24,39.75,164.36,224.7,41.24,23.899,210.23,60.96,64.68,20.74,40.63,335.7,25.0025,217.36,24.6667,79.745,64.7,71.48,183.6511,152.14,112.1,44.43,399.04,100.5363,82.74,70.2,47.42,770.12,53.51,87.92,27.0538,44.58,24.005,13.79,145.2,29.24,,110.12,25.57,68.18,62.97,32.52,27.55,75.923,208.39,9.92,16.65,78.94,9.77,130.67,281.66,52.73,25.52,42.46,164.13,28.21,158.98,18.5,9.61,52.12,146.57,419.5,119.4242,100.2,385.25,174.86,123.81,343.572,95.56,48.56,306.71,34.5519,18.79,35.12,29.36,230.187
8/12/2020,22.28,,113.01,209.19,158.112,11.4403,75.362,259.89,103.6507,322.27,149.66,102.94,44.09,33.364,135.46,327.63,445.36,78.8375,90.72,95.51,192.62,137.8,48.43,43.9633,26.73,229.75,475.47,206.02,248.63,48.1,82.61,416.17,49.19,54.17,100.65,43.34,36.3349,131.79,25.19,58.6,304.75,79.69,241.72,115.79,427.13,138.64,41.66,191.83,105.22,33.4573,175.44,,142.57,66.5,64.29,22.7791,71.1475,156.63,283.18,157.79,227.697,102.88,102.09,590.24,94.07,57.19,349.19,304.39,20.36,45.64,40.97,67.095,223.963,15.27,67.83,147.56,53.5322,153.38,54.86,35.25,160.34,79.29,71.18,,30.94,91.02,251.3,15.75,285.4,152.91,120.46,83.48,250.774,22.01,289.94,1808.07,63.64,39.96,165.2,226.95,42.02,23.218,213.2,61.4,65.05,20.4,41.66,336.76,24.995,219.65,25.01,79.973,64.99,71.26,182.5254,154.44,112.57,44.28,392.67,101.0894,84.32,71.79,49.09,772.99,54.82,87.91,27.6028,44.57,24.07,13.97,143.82,30.15,,109.46,24.92,68.84,63.06,32.73,28.03,75.331,212.13,9.84,16.71,79.82,9.97,132.13,281.58,53.83,27.22,42.8,164.17,27.18,160.07,19.39,10.14,52.03,146.02,420.06,121.0193,99.43,384.83,176.98,127,334.447,94.22,49.19,304.75,34.7697,19,35.61,29.82,227.697
8/11/2020,24.03,,109.375,203.38,154.034,10.85,74.027,256.13,91.626,315.55,146.97,103.82,44.97,32.403,133.23,328.54,435.23,77.1498,89.62,92.67,191.99,135.12,47.93,43.4,26.92,228.57,466.93,205,244.85,47.19,76.88,407.24,48.19,54.27,99.06,42.99,35.823,130.49,25.32,58.51,299.2,78.72,234.65,108.83,421.36,136.04,39.71,190.35,105.12,33.5071,180.13,,142.53,64.46,64.26,22.7942,69.4475,153.87,280.33,155.85,225,100.51,100.72,586.64,93.6,58.67,343.71,295.64,20.3,45.78,40.89,65.555,217.467,14.7,67.15,141.33,53.5852,153.88,54.19,35.29,161.41,78.87,70.35,,31.98,92.45,246.2,15.59,281.6,151.74,118.35,82.94,248.61,22.67,300.26,1805.1,63.13,39.31,161.79,222.3,42.15,22.943,212.04,61.01,62.88,20.61,39.71,332.43,24.985,210.24,25.0467,79.583,65.26,69.04,177.2869,151.63,112.36,44.5,388.65,99.8812,83.67,70.29,49.42,758.17,54.75,86.09,27.0252,44.45,23.695,13.96,143.05,30.3,,109.19,24.66,68.1,62.14,32.3,28.52,74.016,211.06,10.085,16.14,78.72,10.09,131.59,274.92,53.52,26.49,43.82,168.54,27.88,160.28,19.42,10.16,51.41,142.51,415.77,121.067,98.61,374.03,174.02,125.29,331.599,92.98,48.19,299.2,35.0538,19.3,35.86,29.56,225
8/10/2020,22.13,,112.728,208.25,157.408,11.165,74.841,263,94.5713,319.1,148.03,100.64,44.51,32.736,134.1,322.88,443.29,77.1498,89.73,92.38,197.16,135.98,47.72,43.96,26.56,230.34,483.38,204.12,243.34,47.73,82.24,410.16,49.22,54.94,100.04,43.02,36.3918,128.79,24.7,58.99,304.18,78.37,238.17,106.36,438.68,135.41,39.64,186.85,105.41,33.2084,179.41,,142.02,65.24,64.23,22.7942,70.91,153.72,278.85,159.59,227.667,103.73,100.38,580.2,92.51,57.31,344.07,300.83,20.22,46.07,40.6,66.785,217.083,14.06,65.47,143.54,54.1367,150.09,55.07,34.99,159.97,77.47,69.87,,31.46,87.22,253.41,16.28,281.24,153.8,116.18,83.1,250.316,22.38,305.71,1768.58,61.82,38.98,166.18,233.36,41.04,23.22,210.17,63.04,63,20.98,39.64,340,24.715,218.76,24.6933,79.1,65.71,69.7,179.0951,158.24,110.5,44.8,385.93,102.2976,84.76,68.17,50.46,782.74,55.36,88.55,27.3176,44.67,23.965,14.38,146.16,29.63,,110.36,24.4,68.51,63.75,32.15,27.98,74.805,209.38,9.86,15.61,78.97,9.87,132.47,274.73,55.14,26.12,43.66,169.13,27.24,159.43,19.42,10.21,51.98,143.92,419.76,121.4109,99.16,377.19,171.21,130.55,343.398,94.32,49.22,304.18,34.3815,19.12,35.03,29.75,227.667
8/7/2020,22.21,,111.113,212.48,158.373,11.1995,74.919,268.44,96.8473,317.03,148.6,99.38,43.44,32.593,133.55,328.02,449.57,77.2547,86.8,92.92,201.05,136.74,47.8,43.3233,26.11,231.56,494.73,204.6,245.31,47.43,84.85,414.33,48.03,55.23,101.23,42.81,36.4486,129.93,25.07,58.53,309.43,77.5,240.69,108.25,431.21,133.56,38.3,182.93,101.86,31.8641,170.02,,134.92,63.57,61.23,22.6584,71.945,152.78,276.66,156.9,228.617,105.07,100.05,588.19,89.44,52.1,347.27,311.28,19.63,45.31,40.77,64.95,218.907,12.71,62.19,144.37,51.5699,147.3,54.69,33.28,157.26,75.79,69.57,,30.66,84.44,257.61,15.54,281.69,153.86,115.82,80.73,249.984,22.31,277.66,1754.48,61.02,38.97,168.19,237.49,40.02,23.612,199.27,62.88,64.28,20.41,38.3,340.91,24.81,221.6,24.31,77.503,64.96,68.38,182.0645,158.61,108.03,42.63,389.12,101.1319,86.61,66.37,48.81,791.7,55.19,89.02,27.7597,42.01,24.225,13.96,147.78,27.48,,109.77,24.67,69.35,64.35,31.85,26.72,74.725,208.27,9.46,14.89,76.75,9.66,130.27,271.64,53.03,25.5,42.8,167.9,26.21,155.11,18.44,10.09,51.62,143.92,417.94,119.3573,100.96,381.76,167.54,126.8,345.642,96.93,48.03,309.43,33.6051,18.41,33.9,29.45,228.617
8/6/2020,22.65,,113.903,216.35,161.25,11.3355,75.248,265.28,99.3053,314.06,147.55,97.24,43.64,32.916,132.71,330.14,464.11,77.2833,87.47,92.57,207.79,135.86,47.48,43.1167,25.47,230.89,509.08,203.18,246.66,47.77,86.71,415.73,48.57,55.28,101.75,42.87,36.278,130.82,24.24,57.83,312.23,77.12,241.55,111.06,430.33,133.74,38.05,179.61,100.45,31.5156,172.2,,134.39,63.61,59.87,22.5225,70.7025,151.19,271.48,145.47,230.417,104.88,96.73,582.23,86.97,51.1,352.57,307.33,19.32,44.96,39.85,64.1,218.19,11.97,61.2,148.07,50.191,146.23,53.89,33.02,155.04,75.66,66.54,,29.32,83.34,255.51,15.6,282.99,150.97,114.45,80.37,253.104,21.85,276.17,1751.79,61.33,37.89,163.87,236.15,38.13,23.736,196.22,61.75,63.72,20.27,38.05,343.31,24.705,217.8,24.09,75.758,64.12,67.62,182.3216,157,105.24,42.05,392.55,99.4983,84.21,65.12,50.89,792.06,53.64,88.1,27.0252,40.73,23.97,14.56,147,26.96,,108.25,24.99,68.81,64.18,31.84,26.62,75.005,204.25,9.26,14.82,76.89,9.3,132.32,269.37,53.39,24.62,41.58,162.8,25.96,152.58,18.64,10.11,51.18,143.67,407.63,120.4653,97.46,389.78,166.52,125.38,388.082,97.25,48.57,312.23,33.3967,18.53,33.04,29.09,230.417
8/5/2020,22.99,,110.063,212.94,160.252,11.2868,73.955,249.12,99.0013,312.47,148.4,97.21,43.85,32.954,133.44,328,449.51,77.8459,87.2,93.25,202.64,136.25,47.22,43.27,25.39,228.7,502.11,199.26,248.27,47.33,85.31,419.9,48.92,55.5,102.14,42.29,36.4486,127.61,24.4,57.54,310.95,76.96,241.47,111.39,435.74,132.7,38.02,177.47,100.94,31.8641,174.28,,134.97,64.87,60.03,22.5301,70.945,150.26,275.65,145.08,230.963,104.9,97.02,582.15,88.68,49.53,347.39,306.48,19.5,45.13,36.64,63.515,216.91,12.26,62.5,145.37,50.0425,148.16,53.4,32.72,157.3,75.78,66.74,,30.18,88.6,255.29,16.24,284.62,150.93,116.09,80.46,276.327,22.18,276.08,1724.77,59.69,37.73,164.52,237.16,38.37,23.405,198.34,62.35,63.98,19.02,38.02,339.97,24.3925,217.97,23.81,74.993,64.4,68.09,182.1886,159.61,104.75,41.99,393.44,98.2731,83.51,64.69,50.75,794.04,53.32,88.18,26.8969,41.63,24.0275,13.97,146.5,27.66,,107.01,24.725,69,64.42,31.88,26.33,73.681,204.52,9.28,15.32,77.36,9.39,130.41,267.48,53.61,25.96,42.03,178.67,26.63,150.82,19.26,9.96,50.86,142.27,403.91,119.8253,96.16,395.71,166.15,126.42,389.453,97.62,48.92,310.95,33.6903,18.69,32.9,28.98,230.963
8/4/2020,23.76,,109.665,213.29,156.942,11.2278,73.665,249.83,99.1333,304.5,147.22,95.55,43.47,32.839,133.79,314.39,446.92,77.8745,86.49,94.29,201.41,137.47,46.69,43.88,25.01,227.15,509.64,199.36,243.85,47.67,85.04,415.72,49.13,56,99.93,43.21,36.3918,117.29,24.22,57.91,310.64,77.1,243.59,110.95,438.15,132.23,37.64,173.68,97.33,30.5696,165.07,,131.52,64.85,57.51,22.6508,71.2625,149.67,270.89,144.72,227.833,105.59,96.29,571.04,88.38,49.13,345.77,310.31,19.23,45.39,36.52,62.51,216.97,11.5,62.99,145.27,50.5517,143.76,54.44,31.4,154.65,75.13,64.91,,29.72,85.33,260.17,15.88,279.58,151.7,113.84,81.08,275.772,21.21,278.16,1675.13,59.47,37.15,165.88,237.74,37.88,23.291,193.01,63.09,62.64,19.49,37.64,339.79,24.21,203.92,23.5867,75.41,64.98,67.34,182.6584,161.1,103.33,41.32,391.86,98.3922,84.69,61.93,48.46,793.43,53.46,90.27,27.6313,41.07,23.765,12.95,147.2,27.56,,107.54,26.67,70.88,65.74,31.19,25.8,73.249,201.64,8.925,15.11,74.86,9.17,128.39,267.87,50.68,26.03,40.57,173.54,25.9,147.33,18.55,9.96,51.13,144.3,391.18,120.1978,95.78,390.25,165.05,125.89,382.592,99.95,49.13,310.64,33.4062,18.51,32.65,28.86,227.833
8/3/2020,24.28,,108.938,216.54,155.594,11.0103,74.138,251.96,99,303.61,147.35,96.1,42.25,32.123,131.29,312.59,447.97,78.704,84.81,95.94,203.19,136.7,46.3,43.1,24.99,227.18,498.62,194.4,244.31,47.16,77.67,419.09,48.3,55.98,100.68,42.88,36.3538,116.35,24.29,57.24,311.7,76.53,247.36,109.59,439.96,129.32,36.71,172.06,98.33,30.4203,162.27,,131.78,65.01,57.51,22.3565,69.3975,150.27,270.75,142.18,229.647,104.98,97.33,579.95,87.88,47.39,350.68,305.39,18.72,44.76,36.18,62.02,213.713,11.03,61.03,147.2,48.6955,143.62,54.01,31.58,154.4,75.5,64.32,,32.14,83.33,256.58,15.72,278.41,149.93,112.81,83.16,276.571,21.47,274.69,1650.24,59.1,38,164.1,231.96,38.05,22.934,195.31,62.97,63.1,19.32,36.71,329.32,23.3225,207.57,23.45,74.685,63.86,68.32,183.332,160.66,103.14,40.09,387.03,96.8862,83.81,62.77,46.37,779.12,52.33,89.49,27.0894,40.01,23.73,13.1,148.93,27.24,,105.74,26.36,71.73,64.6,30.9,25.64,73.723,199.39,8.8,14.53,74.87,9.265,125.87,266.18,49.84,26.67,42,175.34,26.28,148.53,18.11,9.89,50.8,144.94,394.55,118.7364,96.28,391.99,166.29,124.54,386.654,101.79,48.3,311.7,33.5577,18.42,32.63,28.05,229.647
7/31/2020,24.46,,106.26,205.01,158.234,10.6147,74.398,253.67,95.384,302.78,145.76,96.64,42.08,31.675,131.12,308.53,444.32,76.5109,83.94,94.91,194.85,137.66,47.24,43.1333,24.88,224.78,488.88,194.28,245.11,47.1,77.43,413.95,47.73,55.45,100.64,42.8,36.4771,116.94,24.26,57.48,306.37,76.81,244.67,105.61,439.2,127.55,37.39,173.35,97.61,30.2211,158,,132.88,64.33,56.68,22.3263,70.175,148.91,273.8,142.76,228.48,105.42,96.48,575.01,89.67,48.71,350.25,311.54,18.14,45.22,35.68,62.23,215.973,10.74,62.35,145.58,49.3213,145.87,54.61,30.89,153.32,76.53,63.79,,32.14,82.46,261.39,15.35,286.63,153.12,113.34,86.38,274.29,21.05,274.86,1662.13,58.66,38.57,166.7,236.51,38.52,23.103,193.26,64.18,65.25,19.01,37.39,325.53,23.3125,198.99,23.78,75.468,62.94,66.16,180.6463,160.54,102.93,41.06,386.61,98.3837,84.74,62.01,46.85,785.48,53.63,90.07,27.5315,39.86,23.52,12.92,146.31,29.39,,106.05,25.77,69.53,63.27,31,24.89,74.148,197.96,9.01,14.33,72.76,9.27,126.64,265.49,49.21,27.5,42.32,173.71,26.03,149.37,17.83,9.87,50.86,145.41,392.45,117.4279,96.78,397.75,164.82,125.95,371.396,98.76,47.73,306.37,32.9422,18.05,31.59,28.19,228.48
7/30/2020,24.76,,96.19,203.9,152.594,10.614,76.919,234.5,99.166,305.23,146.84,97.02,41.87,31.21,131.42,309,438.88,75.319,86.27,96.04,191.7,137.69,47.69,43.3733,24.84,223.98,485.8,195.41,242.02,46.44,78.2,410.56,47.99,55.25,101.53,43.67,36.7235,115.66,24.65,57.3,303.94,77.45,246.14,107.19,431.4,128.89,37.64,172.8,96.82,31.1671,161.95,,136.73,64.42,57.46,22.3187,70.585,149.2,277.19,141.46,229.13,105.19,96.47,573.09,88.95,50.3,352.37,311.41,18.44,44.4,35.85,61.875,215.877,11.21,63.62,142.19,50.1804,145.3,55.24,30.96,154.46,76.64,63.5,,31.78,83,262.49,16.01,284.81,151.2,115.13,86.01,266.978,20.67,277.36,1687.74,58.87,38.94,170.21,231.26,38.25,22.968,194.48,63.93,66.81,19.13,37.64,324.82,23.1825,201.31,23.4133,75.453,64,66.05,179.1749,158.73,104.54,41.73,384.53,97.5924,84.57,62.65,46.58,777.95,53.95,90.58,27.4317,39.51,23.455,12.94,145.2,30.61,,105.33,25.82,72.33,63.48,31.12,25.2,76.573,199.53,9.71,14.67,73.3,9.31,128.05,266.31,47.54,26.79,40.5,174.79,26.62,149.16,18.05,9.62,50.75,145.29,398.54,117.3897,94.37,374.1,164.6,124.49,371.999,100.51,47.99,303.94,33.8607,18.41,31.81,28.25,229.13
7/29/2020,24.1,,95.04,204.06,151.677,10.4655,76.176,233.29,99.9407,306.68,146.54,99.68,44.03,30.885,128.31,309.3,436.3,75.6623,90.07,97.01,193.61,137.93,48.02,43.5633,25.27,224.38,484.48,196.21,244.71,46.71,76.09,409.26,48.07,55.7,102.52,43.9,37.2165,115.61,25.78,57.45,302.18,78.39,248.85,93.03,445.71,131.64,39.94,177.98,96.97,32.8101,166.01,,140.53,63.25,59.4,22.3112,70.36,148.71,281.56,123.68,231.93,106.17,98.72,577.6,88.43,51,359.86,317.57,19.43,44.31,36.61,62.505,215.877,12.28,65.59,136.45,51.6654,146.02,55.39,31.79,156.08,77.42,64.39,,32.67,83.83,271.29,13.65,288.85,151.58,117.96,90.73,269.473,21.12,280.35,1707.54,59.15,39.81,173.87,231,38.82,23.061,198.88,63.97,66.34,19.43,39.94,326.14,23.18,199.58,23.9733,76.45,64.22,66.6,179.166,157.2,106.88,43.52,385.15,98.0348,84.97,63.74,48.5,770,53.59,90.49,27.4959,40.76,23.275,13.3,144.73,30.97,,108.32,25.86,73.01,64.37,31.61,25.89,76.101,202.58,10.22,15.07,74.03,9.45,129.78,264.66,50,27.74,41.44,175.88,28.24,154.58,18.46,9.71,50.84,145.81,396.4,119.7012,94.3,366.91,166.6,128.24,374.428,98.04,48.07,302.18,34.7981,18.91,32.16,28.26,231.93
7/28/2020,25.44,,93.253,202.02,150.017,10.2155,75.183,230.12,98.4327,299.93,146.83,97.32,43.55,30.735,127.88,306.33,432.26,75.9865,89.11,96.71,189.5,137.38,48.18,43.92,24.36,222.18,488.51,196.24,243.7,46.28,67.61,407.36,49.24,55.35,99.86,43.21,36.989,116.18,25.53,57.48,296.8,77.97,255.27,91.45,435.04,130.13,38.96,174.41,96.27,34.3037,170.84,,138.03,62.3,61,22.4093,70.01,147.71,265.23,119.62,226.563,102.54,96.35,570.7,85.88,50.83,347.6,312.24,19.15,48.57,36.74,62.325,211.183,11.62,64.14,134.66,51.1456,143,55.28,32.29,152.71,74.64,63.09,,30.95,83.7,266.8,13.32,289.27,150.24,117.6,89.26,266.159,20.56,286.19,1681.75,59.43,38.27,171.78,228.55,36.65,22.245,195.02,63.53,64.23,19.35,38.96,327.57,22.41,197.37,23.3667,73.39,63.27,64.58,176.4005,153.97,104.77,42.62,385.42,97.5328,84.6,62.27,47.27,752.53,54.66,90.14,27.0752,38.88,22.685,13.23,142.63,30.11,,106.45,25.74,73.73,64.54,30.24,26.33,75.017,201.62,10.02,14.65,72.41,9.13,123.96,265.28,48.1,26.15,40.45,174.99,29.06,152.01,19.43,9.48,50.56,145.73,386.65,118.8893,92.92,361.65,165.38,128.34,374.564,100.61,49.24,296.8,34.2489,18.41,31.35,27.87,226.563
7/27/2020,24.74,,94.81,203.85,152.761,10.4215,76.472,233.5,102.64,298.6,147.18,96.9,44.07,31.268,126.32,308.86,437.1,75.2618,91.04,97.16,190.96,137.67,48.48,43.7367,24.14,223.32,495.65,201.25,246.86,47.19,68.97,413.44,49.57,55.34,99.99,43.56,35.586,116.31,25.49,56.87,296.145,78.54,253.65,92.7,433.81,132.12,39.77,176.82,97.21,33.4075,170.21,,139.89,63.01,61.09,22.1074,69.4075,149.12,263.99,121.01,228.45,101.76,96.43,575.33,85.12,49.3,351.32,304.49,19.68,49.58,36.96,61.49,208.507,11.52,61.96,136.69,49.7137,145.61,54.26,31.53,157.61,76.46,62.85,,30.85,85.78,260.31,13.685,294.71,145.72,115.86,89.29,268.284,21.02,272.33,1702.83,58.05,38.35,168.44,229.22,36.84,22.859,190.96,62.99,67.27,19.07,39.77,327.6,22.8125,199.93,23.8633,74.57,62.57,66.57,176.3739,151.01,106.25,44,389.61,97.0053,81.29,63.41,48.56,754,53.33,88.7,26.7971,40.05,23.11,13.56,143.44,29.87,,108.45,25.72,74.54,64.08,30.63,25.7,76.51,203.02,10.13,14.9,71.84,9.27,125.33,267.42,50.29,26.65,40.84,173.2,29.28,150.76,20.48,9.75,50.55,146.29,391.02,120.5512,94.54,366.67,169.56,128.79,381.97,102.09,49.57,296.145,34.8928,18.56,31.82,27.75,228.45
7/24/2020,25.84,,92.615,201.3,150.445,10.1945,75.411,230.71,94.4667,300.79,148.12,98.28,43.43,30.579,125.96,306.92,430.31,73.5169,90.13,97.11,188.49,136.06,48.49,43.7467,24.35,221.44,480.45,198.72,244.07,46.4,69.4,406.38,50.59,55.65,98.95,43.35,35.6998,117.61,26.26,56.85,288.68,76.85,247.98,88.89,425.19,129.63,40.28,176.12,98.43,34.1544,173.76,,137.58,60.62,62.07,22.3187,70.0625,147.03,270.49,118.35,225.11,99.91,96.35,570.62,86.16,50.83,349.97,298.68,19.48,48.04,37.25,62.81,206.673,11.8,60.57,131.61,49.2576,141.75,54.85,31.66,152.91,75.78,62.35,,31.31,87.04,256.33,14.2,291.52,146.85,120.41,89.26,265.076,20.6,278.51,1701.3,57.85,38.6,166.7,227.04,37.42,22.605,188.24,63.53,67.51,19.74,40.28,325.78,22.38,192.83,23.78,75.65,63.34,63.75,173.0854,146.99,105.51,42.61,386.91,97.4818,82.79,63.36,49.04,737.39,54.34,89.48,26.9539,40.73,22.87,13.12,143.7,29.82,,107.34,26.66,73.64,64.23,29.29,26.25,75.593,201.47,9.69,14.71,77.59,9.6,125.51,265.31,50.46,26.98,41.48,177.06,29.07,149.43,20.04,9.62,50.27,145.68,392.14,120.1501,96.32,359.23,167.67,126.82,371.484,99.42,50.59,288.68,34.391,18.55,31.6,27.24,225.11
7/23/2020,26.08,,92.845,202.54,149.328,10.1298,75.838,232.6,100.8713,302.97,149.61,98.98,43.7,30.967,126.16,309.9,431.74,74.4322,91.01,98.03,188.54,137.08,48.28,43.88,24.54,222.3,477.58,197.55,245.98,47.41,59.57,410.48,60.4,55.76,100.82,42.49,36.4107,118.12,26.35,55.85,291.55,76.3,252.24,89.67,430.85,129.04,40.46,175,98.3,35.0505,176.45,,136.6,63.63,63.12,22.5678,70.2425,146.5,269.93,118.14,228.85,98.9,96.57,578.15,87.74,50.45,348.26,298.68,19.3,50,37.58,63.67,206.167,12.29,61.8,135.34,50.8062,142.33,55.56,32.79,152.36,75.36,62.41,,31.87,87.93,257.9,14.39,293.25,148.15,120.91,89.49,265.876,20.8,280.81,1695.46,59.87,38.43,166.76,227.84,37.37,22.421,189.94,64.05,67.74,20.21,40.46,326.11,22.56,198.2,23.8433,75.753,63.79,63.88,176.5866,145.79,105.75,42.82,381.32,97.8051,83.99,64.01,48.85,736.69,54.83,90.03,27.5529,41.07,22.885,13.32,144.99,30.94,,107.8,26.24,75.56,64.99,29.8,26.76,75.784,203.02,9.66,14.75,79.8,9.7,126.97,263.81,51.04,27.32,42.4,180.91,29.07,153.73,20.34,9.82,50.55,146.33,397.75,121.621,95.85,360.84,170.91,128.49,375.565,101.68,60.4,291.55,34.6845,18.46,31.63,27.51,228.85
7/22/2020,24.32,,97.273,211.75,154.996,10.4388,78.242,239.87,106.1553,306.71,150.01,98.69,43.61,31.38,126.14,313.37,445.05,75.1188,91.04,97.7,191.31,136.01,48.48,44.22,24.31,224.23,489.82,198.62,245.34,46.9,61.79,410.76,61.05,56.01,100.19,42.57,36.5529,119.03,26.26,55.75,296.44,76,256.98,92.6,441.6,132.53,40.89,179.38,98.91,35.1501,179.79,,136.98,64.22,63.63,22.764,70.105,148.54,268.09,118.72,227.113,98.38,97.49,582.54,88.78,51.45,356.45,298.2,19.17,49.47,37.28,63.94,208.633,12.04,62.03,136.3,52.7897,139.39,55.78,33.3,152.31,77.24,61.4,,32.19,87.69,259.04,14.51,295.51,150.41,122.2,89.2,266.588,20.91,280.19,1720.54,59.85,38.39,168.06,227.55,36.66,23.705,190.26,64.08,66.82,20.01,40.89,328.3,22.39,198.16,24.42,72.34,63.78,64.8,173.3867,144.87,105.19,44.34,389.12,97.3797,84.15,63.96,50.19,735.52,55.7,89.63,27.7989,41.7,22.92,13.62,144.77,29.69,,107.96,25.91,76.25,64.72,29.6,26.3,78.425,206,9.58,14.18,79.15,9.23,122.42,265.17,52.09,27.34,42.12,179.61,28.63,154.61,19.29,9.75,49.78,138.46,402.37,122.901,96.06,365.23,169.34,128.55,380.677,105.37,61.05,296.44,34.7034,18,31.9,27.5,227.113
7/21/2020,24.84,,97,208.75,156.915,10.3285,77.796,241.75,104.5573,305.11,149.74,99.41,44.65,31.434,125.07,307.6,444.28,75.2237,91.39,97.4,190.8,134.43,47.2,44.11,24.42,222.75,490.1,192.98,244,47.02,57,403.09,60.7,55.91,98.19,42.57,34.7802,118.62,26.2,55.84,297.88,75.92,257.91,92.31,437.22,135.48,41.66,178.66,98.36,35.0505,178.63,,135.87,63.81,63.05,22.832,69.0825,145,265.71,119.04,219.383,97.93,96.81,580,86.51,52.8,354.83,296.85,19.56,49.42,37.12,62.64,204.467,11.74,60.95,137.45,50.838,139.69,54.87,33.62,153.79,75.44,61.8,,31.96,87.18,259.21,14.9,290.39,147.48,120.49,88.67,264.511,21.26,283.4,1711.71,59.8,37.48,167.53,226.73,37.24,23.262,186.18,62.14,65.87,19.4,41.66,327.74,21.9825,198.02,24.1433,71.02,64.52,62.71,172.8461,143.3,103.49,43.04,387.81,94.5378,82.33,63.79,50.42,725.98,54.57,87.17,27.6171,42.11,22.77,13.38,143.4,30.22,,106.2,25.4,76.78,64.5,29.31,26.15,77.921,212.02,9.7,14.32,78.83,9.22,109.33,262.42,52.26,27.81,41.64,178.01,28.19,154.76,19.7,9.66,49.75,137.31,397.59,120.408,95.11,363.32,170.15,127.94,378.86,106.65,60.7,297.88,34.6656,17.68,31.65,27.27,219.383
